Lista de indices Diarios da TaxaSelic;20060102;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
08/07/2011;     12,17;          1,00045584;       1,8493242364873363;
11/07/2011;     12,17;          1,00045584;       1,8501672324472966;
12/07/2011;     12,17;          1,00045584;       1,8510106126785354;
13/07/2011;     12,17;          1,00045584;       1,8518543773562188;
14/07/2011;     12,17;          1,00045584;       1,8526985266555929;
15/07/2011;     12,17;          1,00045584;       1,8535430607519835;
18/07/2011;     12,17;          1,00045584;       1,8543879798207967;
19/07/2011;     12,17;          1,00045584;       1,8552332840375182;
20/07/2011;     12,17;          1,00045584;       1,8560789735777139;
21/07/2011;     12,42;          1,00046468;       1,8569414563551560;
22/07/2011;     12,42;          1,00046468;       1,8578043399110951;
25/07/2011;     12,42;          1,00046468;       1,8586676244317650;
26/07/2011;     12,42;          1,00046468;       1,8595313101034859;
27/07/2011;     12,42;          1,00046468;       1,8603953971126648;
28/07/2011;     12,42;          1,00046468;       1,8612598856457951;
29/07/2011;     12,42;          1,00046468;       1,8621247758894570;
01/08/2011;     12,42;          1,00046468;       1,8629900680303173;
02/08/2011;     12,42;          1,00046468;       1,8638557622551297;
03/08/2011;     12,42;          1,00046468;       1,8647218587507344;
04/08/2011;     12,42;          1,00046468;       1,8655883577040587;
05/08/2011;     12,42;          1,00046468;       1,8664552593021166;
08/08/2011;     12,42;          1,00046468;       1,8673225637320091;
09/08/2011;     12,42;          1,00046468;       1,8681902711809241;
10/08/2011;     12,42;          1,00046468;       1,8690583818361365;
11/08/2011;     12,42;          1,00046468;       1,8699268958850081;
12/08/2011;     12,42;          1,00046468;       1,8707958135149879;
15/08/2011;     12,42;          1,00046468;       1,8716651349136121;
16/08/2011;     12,42;          1,00046468;       1,8725348602685037;
17/08/2011;     12,42;          1,00046468;       1,8734049897673733;
18/08/2011;     12,42;          1,00046468;       1,8742755235980184;
19/08/2011;     12,42;          1,00046468;       1,8751464619483239;
22/08/2011;     12,42;          1,00046468;       1,8760178050062621;
23/08/2011;     12,42;          1,00046468;       1,8768895529598924;
24/08/2011;     12,42;          1,00046468;       1,8777617059973618;
25/08/2011;     12,41;          1,00046432;       1,8786335883126905;
26/08/2011;     12,41;          1,00046432;       1,8795058754604158;
29/08/2011;     12,41;          1,00046432;       1,8803785676285096;
30/08/2011;     12,41;          1,00046432;       1,8812516650050309;
31/08/2011;     12,41;          1,00046432;       1,8821251677781260;
01/09/2011;     11,91;          1,00044663;       1,8829657813418107;
02/09/2011;     11,91;          1,00044663;       1,8838067703487314;
05/09/2011;     11,91;          1,00044663;       1,8846481349665723;
06/09/2011;     11,91;          1,00044663;       1,8854898753630924;
08/09/2011;     11,91;          1,00044663;       1,8863319917061258;
09/09/2011;     11,91;          1,00044663;       1,8871744841635815;
12/09/2011;     11,91;          1,00044663;       1,8880173529034435;
13/09/2011;     11,91;          1,00044663;       1,8888605980937708;
14/09/2011;     11,91;          1,00044663;       1,8897042199026974;
15/09/2011;     11,91;          1,00044663;       1,8905482184984325;
16/09/2011;     11,91;          1,00044663;       1,8913925940492605;
19/09/2011;     11,90;          1,00044627;       1,8922366658222069;
20/09/2011;     11,90;          1,00044627;       1,8930811142790633;
21/09/2011;     11,90;          1,00044627;       1,8939259395879327;
22/09/2011;     11,90;          1,00044627;       1,8947711419169926;
23/09/2011;     11,90;          1,00044627;       1,8956167214344959;
26/09/2011;     11,90;          1,00044627;       1,8964626783087704;
27/09/2011;     11,90;          1,00044627;       1,8973090127082193;
28/09/2011;     11,90;          1,00044627;       1,8981557248013206;
29/09/2011;     11,90;          1,00044627;       1,8990028147566277;
30/09/2011;     11,90;          1,00044627;       1,8998502827427691;
03/10/2011;     11,90;          1,00044627;       1,9006981289284487;
04/10/2011;     11,90;          1,00044627;       1,9015463534824456;
05/10/2011;     11,90;          1,00044627;       1,9023949565736142;
06/10/2011;     11,90;          1,00044627;       1,9032439383708843;
07/10/2011;     11,90;          1,00044627;       1,9040932990432611;
10/10/2011;     11,90;          1,00044627;       1,9049430387598252;
11/10/2011;     11,90;          1,00044627;       1,9057931576897325;
13/10/2011;     11,90;          1,00044627;       1,9066436560022147;
14/10/2011;     11,90;          1,00044627;       1,9074945338665788;
17/10/2011;     11,90;          1,00044627;       1,9083457914522074;
18/10/2011;     11,90;          1,00044627;       1,9091974289285588;
19/10/2011;     11,89;          1,00044592;       1,9100487782460666;
20/10/2011;     11,40;          1,00042849;       1,9108672150470573;
21/10/2011;     11,40;          1,00042849;       1,9116860025400328;
24/10/2011;     11,40;          1,00042849;       1,9125051408752612;
25/10/2011;     11,40;          1,00042849;       1,9133246302030748;
26/10/2011;     11,40;          1,00042849;       1,9141444706738706;
27/10/2011;     11,40;          1,00042849;       1,9149646624381096;
28/10/2011;     11,40;          1,00042849;       1,9157852056463177;
31/10/2011;     11,40;          1,00042849;       1,9166061004490851;
01/11/2011;     11,40;          1,00042849;       1,9174273469970665;
03/11/2011;     11,40;          1,00042849;       1,9182489454409813;
04/11/2011;     11,40;          1,00042849;       1,9190708959316133;
07/11/2011;     11,40;          1,00042849;       1,9198931986198110;
08/11/2011;     11,40;          1,00042849;       1,9207158536564876;
09/11/2011;     11,40;          1,00042849;       1,9215388611926209;
10/11/2011;     11,40;          1,00042849;       1,9223622213792533;
11/11/2011;     11,40;          1,00042849;       1,9231859343674921;
14/11/2011;     11,40;          1,00042849;       1,9240100003085093;
16/11/2011;     11,40;          1,00042849;       1,9248344193535415;
17/11/2011;     11,40;          1,00042849;       1,9256591916538903;
18/11/2011;     11,40;          1,00042849;       1,9264843173609220;
21/11/2011;     11,40;          1,00042849;       1,9273097966260680;
22/11/2011;     11,40;          1,00042849;       1,9281356296008243;
23/11/2011;     11,40;          1,00042849;       1,9289618164367520;
24/11/2011;     11,40;          1,00042849;       1,9297883572854770;
25/11/2011;     11,40;          1,00042849;       1,9306152522986902;
28/11/2011;     11,40;          1,00042849;       1,9314425016281477;
29/11/2011;     11,40;          1,00042849;       1,9322701054256703;
30/11/2011;     11,40;          1,00042849;       1,9330980638431442;
01/12/2011;     10,90;          1,00041063;       1,9338918519011001;
02/12/2011;     10,90;          1,00041063;       1,9346859659122462;
05/12/2011;     10,90;          1,00041063;       1,9354804060104288;
06/12/2011;     10,90;          1,00041063;       1,9362751723295488;
07/12/2011;     10,90;          1,00041063;       1,9370702650035625;
08/12/2011;     10,90;          1,00041063;       1,9378656841664809;
09/12/2011;     10,90;          1,00041063;       1,9386614299523702;
12/12/2011;     10,90;          1,00041063;       1,9394575024953515;
13/12/2011;     10,90;          1,00041063;       1,9402539019296012;
14/12/2011;     10,90;          1,00041063;       1,9410506283893506;
15/12/2011;     10,90;          1,00041063;       1,9418476820088861;
16/12/2011;     10,90;          1,00041063;       1,9426450629225494;
19/12/2011;     10,90;          1,00041063;       1,9434427712647373;
20/12/2011;     10,90;          1,00041063;       1,9442408071699017;
21/12/2011;     10,90;          1,00041063;       1,9450391707725499;
22/12/2011;     10,90;          1,00041063;       1,9458378622072442;
23/12/2011;     10,90;          1,00041063;       1,9466368816086024;
26/12/2011;     10,90;          1,00041063;       1,9474362291112973;
27/12/2011;     10,90;          1,00041063;       1,9482359048500573;
28/12/2011;     10,90;          1,00041063;       1,9490359089596659;
29/12/2011;     10,90;          1,00041063;       1,9498362415749620;
30/12/2011;     10,91;          1,00041099;       1,9506376047718869;
02/01/2012;     10,90;          1,00041063;       1,9514385950915344;
03/01/2012;     10,90;          1,00041063;       1,9522399143218368;
04/01/2012;     10,90;          1,00041063;       1,9530415625978548;
05/01/2012;     10,90;          1,00041063;       1,9538435400547043;
06/01/2012;     10,90;          1,00041063;       1,9546458468275570;
09/01/2012;     10,90;          1,00041063;       1,9554484830516398;
10/01/2012;     10,90;          1,00041063;       1,9562514488622353;
11/01/2012;     10,90;          1,00041063;       1,9570547443946816;
12/01/2012;     10,90;          1,00041063;       1,9578583697843724;
13/01/2012;     10,90;          1,00041063;       1,9586623251667569;
16/01/2012;     10,90;          1,00041063;       1,9594666106773402;
17/01/2012;     10,90;          1,00041063;       1,9602712264516826;
18/01/2012;     10,90;          1,00041063;       1,9610761726254005;
19/01/2012;     10,40;          1,00039270;       1,9618462872383904;
20/01/2012;     10,40;          1,00039270;       1,9626167042753890;
23/01/2012;     10,40;          1,00039270;       1,9633874238551579;
24/01/2012;     10,40;          1,00039270;       1,9641584460965058;
25/01/2012;     10,40;          1,00039270;       1,9649297711182879;
26/01/2012;     10,40;          1,00039270;       1,9657013990394061;
27/01/2012;     10,40;          1,00039270;       1,9664733299788089;
30/01/2012;     10,40;          1,00039270;       1,9672455640554915;
31/01/2012;     10,40;          1,00039270;       1,9680181013884961;
01/02/2012;     10,40;          1,00039270;       1,9687909420969114;
02/02/2012;     10,40;          1,00039270;       1,9695640862998728;
03/02/2012;     10,40;          1,00039270;       1,9703375341165628;
06/02/2012;     10,40;          1,00039270;       1,9711112856662104;
07/02/2012;     10,40;          1,00039270;       1,9718853410680915;
08/02/2012;     10,40;          1,00039270;       1,9726597004415289;
09/02/2012;     10,40;          1,00039270;       1,9734343639058923;
10/02/2012;     10,40;          1,00039270;       1,9742093315805982;
13/02/2012;     10,40;          1,00039270;       1,9749846035851099;
14/02/2012;     10,40;          1,00039270;       1,9757601800389377;
15/02/2012;     10,40;          1,00039270;       1,9765360610616390;
16/02/2012;     10,40;          1,00039270;       1,9773122467728179;
17/02/2012;     10,40;          1,00039270;       1,9780887372921256;
22/02/2012;     10,40;          1,00039270;       1,9788655327392602;
23/02/2012;     10,40;          1,00039270;       1,9796426332339669;
24/02/2012;     10,40;          1,00039270;       1,9804200388960379;
27/02/2012;     10,40;          1,00039270;       1,9811977498453124;
28/02/2012;     10,40;          1,00039270;       1,9819757662016767;
29/02/2012;     10,40;          1,00039270;       1,9827540880850641;
01/03/2012;     10,40;          1,00039270;       1,9835327156154551;
02/03/2012;     10,40;          1,00039270;       1,9843116489128772;
05/03/2012;     10,40;          1,00039270;       1,9850908880974053;
06/03/2012;     10,40;          1,00039270;       1,9858704332891612;
07/03/2012;     10,40;          1,00039270;       1,9866502846083138;
08/03/2012;      9,65;          1,00036564;       1,9873766834183780;
09/03/2012;      9,65;          1,00036564;       1,9881033478289031;
12/03/2012;      9,65;          1,00036564;       1,9888302779370033;
13/03/2012;      9,65;          1,00036564;       1,9895574738398282;
14/03/2012;      9,65;          1,00036564;       1,9902849356345630;
15/03/2012;      9,65;          1,00036564;       1,9910126634184284;
16/03/2012;      9,65;          1,00036564;       1,9917406572886807;
19/03/2012;      9,65;          1,00036564;       1,9924689173426117;
20/03/2012;      9,65;          1,00036564;       1,9931974436775489;
21/03/2012;      9,65;          1,00036564;       1,9939262363908551;
22/03/2012;      9,65;          1,00036564;       1,9946552955799291;
23/03/2012;      9,65;          1,00036564;       1,9953846213422049;
26/03/2012;      9,65;          1,00036564;       1,9961142137751525;
27/03/2012;      9,65;          1,00036564;       1,9968440729762772;
28/03/2012;      9,65;          1,00036564;       1,9975741990431203;
29/03/2012;      9,65;          1,00036564;       1,9983045920732584;
30/03/2012;      9,65;          1,00036564;       1,9990352521643041;
02/04/2012;      9,65;          1,00036564;       1,9997661794139054;
03/04/2012;      9,65;          1,00036564;       2,0004973739197463;
04/04/2012;      9,65;          1,00036564;       2,0012288357795464;
05/04/2012;      9,65;          1,00036564;       2,0019605650910608;
09/04/2012;      9,65;          1,00036564;       2,0026925619520807;
10/04/2012;      9,65;          1,00036564;       2,0034248264604328;
11/04/2012;      9,65;          1,00036564;       2,0041573587139798;
12/04/2012;      9,65;          1,00036564;       2,0048901588106200;
13/04/2012;      9,65;          1,00036564;       2,0056232268482875;
16/04/2012;      9,65;          1,00036564;       2,0063565629249523;
17/04/2012;      9,65;          1,00036564;       2,0070901671386202;
18/04/2012;      9,65;          1,00036564;       2,0078240395873328;
19/04/2012;      8,90;          1,00033839;       2,0085034671640887;
20/04/2012;      8,90;          1,00033839;       2,0091831246523424;
23/04/2012;      8,90;          1,00033839;       2,0098630121298935;
24/04/2012;      8,90;          1,00033839;       2,0105431296745681;
25/04/2012;      8,90;          1,00033839;       2,0112234773642187;
26/04/2012;      8,90;          1,00033839;       2,0119040552767240;
27/04/2012;      8,90;          1,00033839;       2,0125848634899891;
30/04/2012;      8,90;          1,00033839;       2,0132659020819455;
02/05/2012;      8,90;          1,00033839;       2,0139471711305510;
03/05/2012;      8,90;          1,00033839;       2,0146286707137898;
04/05/2012;      8,90;          1,00033839;       2,0153104009096727;
07/05/2012;      8,90;          1,00033839;       2,0159923617962365;
08/05/2012;      8,90;          1,00033839;       2,0166745534515447;
09/05/2012;      8,90;          1,00033839;       2,0173569759536872;
10/05/2012;      8,90;          1,00033839;       2,0180396293807802;
11/05/2012;      8,90;          1,00033839;       2,0187225138109663;
14/05/2012;      8,89;          1,00033803;       2,0194049025823099;
15/05/2012;      8,89;          1,00033803;       2,0200875220215298;
16/05/2012;      8,89;          1,00033803;       2,0207703722065987;
17/05/2012;      8,89;          1,00033803;       2,0214534532155157;
18/05/2012;      8,89;          1,00033803;       2,0221367651263061;
21/05/2012;      8,89;          1,00033803;       2,0228203080170218;
22/05/2012;      8,89;          1,00033803;       2,0235040819657408;
23/05/2012;      8,89;          1,00033803;       2,0241880870505676;
24/05/2012;      8,89;          1,00033803;       2,0248723233496333;
25/05/2012;      8,89;          1,00033803;       2,0255567909410952;
28/05/2012;      8,89;          1,00033803;       2,0262414899031370;
29/05/2012;      8,89;          1,00033803;       2,0269264203139690;
30/05/2012;      8,88;          1,00033766;       2,0276108322890522;
31/05/2012;      8,39;          1,00031976;       2,0282591811287850;
01/06/2012;      8,39;          1,00031976;       2,0289077372845427;
04/06/2012;      8,39;          1,00031976;       2,0295565008226168;
05/06/2012;      8,39;          1,00031976;       2,0302054718093198;
06/06/2012;      8,39;          1,00031976;       2,0308546503109856;
08/06/2012;      8,39;          1,00031976;       2,0315040363939690;
11/06/2012;      8,39;          1,00031976;       2,0321536301246464;
12/06/2012;      8,39;          1,00031976;       2,0328034315694150;
13/06/2012;      8,39;          1,00031976;       2,0334534407946937;
14/06/2012;      8,39;          1,00031976;       2,0341036578669222;
15/06/2012;      8,39;          1,00031976;       2,0347540828525617;
18/06/2012;      8,39;          1,00031976;       2,0354047158180946;
19/06/2012;      8,39;          1,00031976;       2,0360555568300246;
20/06/2012;      8,39;          1,00031976;       2,0367066059548766;
21/06/2012;      8,39;          1,00031976;       2,0373578632591967;
22/06/2012;      8,39;          1,00031976;       2,0380093288095525;
25/06/2012;      8,39;          1,00031976;       2,0386610026725326;
26/06/2012;      8,39;          1,00031976;       2,0393128849147472;
27/06/2012;      8,39;          1,00031976;       2,0399649756028275;
28/06/2012;      8,39;          1,00031976;       2,0406172748034263;
29/06/2012;      8,40;          1,00032012;       2,0412705172054364;
02/07/2012;      8,39;          1,00031976;       2,0419232338660180;
03/07/2012;      8,39;          1,00031976;       2,0425761592392790;
04/07/2012;      8,39;          1,00031976;       2,0432292933919573;
05/07/2012;      8,39;          1,00031976;       2,0438826363908124;
06/07/2012;      8,39;          1,00031976;       2,0445361883026247;
09/07/2012;      8,39;          1,00031976;       2,0451899491941963;
10/07/2012;      8,39;          1,00031976;       2,0458439191323507;
11/07/2012;      8,39;          1,00031976;       2,0464980981839324;
12/07/2012;      7,89;          1,00030140;       2,0471149127107251;
13/07/2012;      7,89;          1,00030140;       2,0477319131454161;
16/07/2012;      7,89;          1,00030140;       2,0483490995440381;
17/07/2012;      7,89;          1,00030140;       2,0489664719626407;
18/07/2012;      7,89;          1,00030140;       2,0495840304572902;
19/07/2012;      7,89;          1,00030140;       2,0502017750840700;
20/07/2012;      7,89;          1,00030140;       2,0508197058990804;
23/07/2012;      7,89;          1,00030140;       2,0514378229584384;
24/07/2012;      7,89;          1,00030140;       2,0520561263182780;
25/07/2012;      7,89;          1,00030140;       2,0526746160347504;
26/07/2012;      7,89;          1,00030140;       2,0532932921640232;
27/07/2012;      7,89;          1,00030140;       2,0539121547622815;
30/07/2012;      7,89;          1,00030140;       2,0545312038857268;
31/07/2012;      7,89;          1,00030140;       2,0551504395905780;
01/08/2012;      7,89;          1,00030140;       2,0557698619330706;
02/08/2012;      7,89;          1,00030140;       2,0563894709694572;
03/08/2012;      7,89;          1,00030140;       2,0570092667560074;
06/08/2012;      7,89;          1,00030140;       2,0576292493490077;
07/08/2012;      7,89;          1,00030140;       2,0582494188047615;
08/08/2012;      7,89;          1,00030140;       2,0588697751795892;
09/08/2012;      7,89;          1,00030140;       2,0594903185298283;
10/08/2012;      7,89;          1,00030140;       2,0601110489118332;
13/08/2012;      7,89;          1,00030140;       2,0607319663819753;
14/08/2012;      7,89;          1,00030140;       2,0613530709966428;
15/08/2012;      7,89;          1,00030140;       2,0619743628122412;
16/08/2012;      7,89;          1,00030140;       2,0625958418851928;
17/08/2012;      7,89;          1,00030140;       2,0632175082719370;
20/08/2012;      7,89;          1,00030140;       2,0638393620289301;
21/08/2012;      7,89;          1,00030140;       2,0644614032126457;
22/08/2012;      7,89;          1,00030140;       2,0650836318795740;
23/08/2012;      7,89;          1,00030140;       2,0657060480862225;
24/08/2012;      7,89;          1,00030140;       2,0663286518891156;
27/08/2012;      7,89;          1,00030140;       2,0669514433447950;
28/08/2012;      7,89;          1,00030140;       2,0675744225098191;
29/08/2012;      7,89;          1,00030140;       2,0681975894407636;
30/08/2012;      7,39;          1,00028296;       2,0687828066306718;
31/08/2012;      7,39;          1,00028296;       2,0693681894136360;
03/09/2012;      7,39;          1,00028296;       2,0699537378365125;
04/09/2012;      7,39;          1,00028296;       2,0705394519461707;
05/09/2012;      7,39;          1,00028296;       2,0711253317894934;
06/09/2012;      7,39;          1,00028296;       2,0717113774133765;
10/09/2012;      7,39;          1,00028296;       2,0722975888647294;
11/09/2012;      7,39;          1,00028296;       2,0728839661904746;
12/09/2012;      7,39;          1,00028296;       2,0734705094375478;
13/09/2012;      7,39;          1,00028296;       2,0740572186528983;
14/09/2012;      7,39;          1,00028296;       2,0746440938834883;
17/09/2012;      7,39;          1,00028296;       2,0752311351762936;
18/09/2012;      7,39;          1,00028296;       2,0758183425783031;
19/09/2012;      7,39;          1,00028296;       2,0764057161365190;
20/09/2012;      7,39;          1,00028296;       2,0769932558979570;
21/09/2012;      7,39;          1,00028296;       2,0775809619096459;
24/09/2012;      7,39;          1,00028296;       2,0781688342186278;
25/09/2012;      7,39;          1,00028296;       2,0787568728719583;
26/09/2012;      7,39;          1,00028296;       2,0793450779167062;
27/09/2012;      7,39;          1,00028296;       2,0799334493999535;
28/09/2012;      7,39;          1,00028296;       2,0805219873687957;
01/10/2012;      7,39;          1,00028296;       2,0811106918703416;
02/10/2012;      7,39;          1,00028296;       2,0816995629517132;
03/10/2012;      7,39;          1,00028296;       2,0822886006600460;
04/10/2012;      7,39;          1,00028296;       2,0828778050424888;
05/10/2012;      7,39;          1,00028296;       2,0834671761462036;
08/10/2012;      7,39;          1,00028296;       2,0840567140183660;
09/10/2012;      7,39;          1,00028296;       2,0846464187061646;
10/10/2012;      7,39;          1,00028296;       2,0852362902568017;
11/10/2012;      7,14;          1,00027371;       2,0858070402818079;
15/10/2012;      7,14;          1,00027371;       2,0863779465268034;
16/10/2012;      7,14;          1,00027371;       2,0869490090345473;
17/10/2012;      7,14;          1,00027371;       2,0875202278478101;
18/10/2012;      7,14;          1,00027371;       2,0880916030093743;
19/10/2012;      7,14;          1,00027371;       2,0886631345620340;
22/10/2012;      7,14;          1,00027371;       2,0892348225485950;
23/10/2012;      7,14;          1,00027371;       2,0898066670118748;
24/10/2012;      7,14;          1,00027371;       2,0903786679947026;
25/10/2012;      7,14;          1,00027371;       2,0909508255399194;
26/10/2012;      7,14;          1,00027371;       2,0915231396903780;
29/10/2012;      7,14;          1,00027371;       2,0920956104889426;
30/10/2012;      7,14;          1,00027371;       2,0926682379784895;
31/10/2012;      7,14;          1,00027371;       2,0932410222019066;
01/11/2012;      7,14;          1,00027371;       2,0938139632020935;
05/11/2012;      7,14;          1,00027371;       2,0943870610219616;
06/11/2012;      7,14;          1,00027371;       2,0949603157044339;
07/11/2012;      7,14;          1,00027371;       2,0955337272924454;
08/11/2012;      7,14;          1,00027371;       2,0961072958289426;
09/11/2012;      7,14;          1,00027371;       2,0966810213568839;
12/11/2012;      7,14;          1,00027371;       2,0972549039192395;
13/11/2012;      7,14;          1,00027371;       2,0978289435589912;
14/11/2012;      7,14;          1,00027371;       2,0984031403191328;
16/11/2012;      7,14;          1,00027371;       2,0989774942426695;
19/11/2012;      7,14;          1,00027371;       2,0995520053726187;
20/11/2012;      7,14;          1,00027371;       2,1001266737520092;
21/11/2012;      7,14;          1,00027371;       2,1007014994238819;
22/11/2012;      7,14;          1,00027371;       2,1012764824312892;
23/11/2012;      7,14;          1,00027371;       2,1018516228172955;
26/11/2012;      7,14;          1,00027371;       2,1024269206249768;
27/11/2012;      7,14;          1,00027371;       2,1030023758974210;
28/11/2012;      7,14;          1,00027371;       2,1035779886777279;
29/11/2012;      7,14;          1,00027371;       2,1041537590090089;
30/11/2012;      7,14;          1,00027371;       2,1047296869343873;
03/12/2012;      7,14;          1,00027371;       2,1053057724969981;
04/12/2012;      7,14;          1,00027371;       2,1058820157399882;
05/12/2012;      7,14;          1,00027371;       2,1064584167065164;
06/12/2012;      7,14;          1,00027371;       2,1070349754397532;
07/12/2012;      7,14;          1,00027371;       2,1076116919828808;
10/12/2012;      7,14;          1,00027371;       2,1081885663790934;
11/12/2012;      7,13;          1,00027334;       2,1087648186418275;
12/12/2012;      7,13;          1,00027334;       2,1093412284173550;
13/12/2012;      7,13;          1,00027334;       2,1099177957487306;
14/12/2012;      7,12;          1,00027297;       2,1104937400094362;
17/12/2012;      7,12;          1,00027297;       2,1110698414856465;
18/12/2012;      7,11;          1,00027260;       2,1116453191244355;
19/12/2012;      7,11;          1,00027260;       2,1122209536384288;
20/12/2012;      7,11;          1,00027260;       2,1127967450703907;
21/12/2012;      7,11;          1,00027260;       2,1133726934630969;
24/12/2012;      7,19;          1,00027556;       2,1139550544425076;
26/12/2012;      7,24;          1,00027742;       2,1145415078537110;
27/12/2012;      7,25;          1,00027779;       2,1151289063391777;
28/12/2012;      7,27;          1,00027853;       2,1157180331934603;
31/12/2012;      7,29;          1,00027927;       2,1163088897685903;
02/01/2013;      7,11;          1,00027260;       2,1168857955719412;
03/01/2013;      7,11;          1,00027260;       2,1174628586398141;
04/01/2013;      7,11;          1,00027260;       2,1180400790150793;
07/01/2013;      7,11;          1,00027260;       2,1186174567406188;
08/01/2013;      7,11;          1,00027260;       2,1191949918593263;
09/01/2013;      7,11;          1,00027260;       2,1197726844141072;
10/01/2013;      7,11;          1,00027260;       2,1203505344478785;
11/01/2013;      7,11;          1,00027260;       2,1209285420035689;
14/01/2013;      7,11;          1,00027260;       2,1215067071241191;
15/01/2013;      7,11;          1,00027260;       2,1220850298524812;
16/01/2013;      7,11;          1,00027260;       2,1226635102316189;
17/01/2013;      7,11;          1,00027260;       2,1232421483045081;
18/01/2013;      7,11;          1,00027260;       2,1238209441141359;
21/01/2013;      7,11;          1,00027260;       2,1243998977035014;
22/01/2013;      7,11;          1,00027260;       2,1249790091156154;
23/01/2013;      7,11;          1,00027260;       2,1255582783935003;
24/01/2013;      7,11;          1,00027260;       2,1261377055801904;
25/01/2013;      7,11;          1,00027260;       2,1267172907187315;
28/01/2013;      7,11;          1,00027260;       2,1272970338521814;
29/01/2013;      7,11;          1,00027260;       2,1278769350236095;
30/01/2013;      7,11;          1,00027260;       2,1284569942760970;
31/01/2013;      7,11;          1,00027260;       2,1290372116527366;
01/02/2013;      7,11;          1,00027260;       2,1296175871966332;
04/02/2013;      7,11;          1,00027260;       2,1301981209509030;
05/02/2013;      7,11;          1,00027260;       2,1307788129586742;
06/02/2013;      7,11;          1,00027260;       2,1313596632630867;
07/02/2013;      7,11;          1,00027260;       2,1319406719072923;
08/02/2013;      7,11;          1,00027260;       2,1325218389344542;
13/02/2013;      7,11;          1,00027260;       2,1331031643877477;
14/02/2013;      7,11;          1,00027260;       2,1336846483103598;
15/02/2013;      7,11;          1,00027260;       2,1342662907454892;
18/02/2013;      7,11;          1,00027260;       2,1348480917363464;
19/02/2013;      7,11;          1,00027260;       2,1354300513261538;
20/02/2013;      7,11;          1,00027260;       2,1360121695581453;
21/02/2013;      7,11;          1,00027260;       2,1365944464755668;
22/02/2013;      7,11;          1,00027260;       2,1371768821216761;
25/02/2013;      7,11;          1,00027260;       2,1377594765397424;
26/02/2013;      7,18;          1,00027519;       2,1383477665700914;
27/02/2013;      7,20;          1,00027594;       2,1389378222527988;
28/02/2013;      7,20;          1,00027594;       2,1395280407554712;
01/03/2013;      7,14;          1,00027371;       2,1401136509755064;
04/03/2013;      7,12;          1,00027297;       2,1406978377988132;
05/03/2013;      7,12;          1,00027297;       2,1412821840875971;
06/03/2013;      7,14;          1,00027371;       2,1418682744342037;
07/03/2013;      7,12;          1,00027297;       2,1424529402170760;
08/03/2013;      7,13;          1,00027334;       2,1430385583037550;
11/03/2013;      7,13;          1,00027334;       2,1436243364632817;
12/03/2013;      7,14;          1,00027371;       2,1442110678804151;
13/03/2013;      7,15;          1,00027408;       2,1447987532498997;
14/03/2013;      7,16;          1,00027445;       2,1453873932677292;
15/03/2013;      7,16;          1,00027445;       2,1459761948378115;
18/03/2013;      7,16;          1,00027445;       2,1465651580044847;
19/03/2013;      7,16;          1,00027445;       2,1471542828120991;
20/03/2013;      7,16;          1,00027445;       2,1477435693050168;
21/03/2013;      7,16;          1,00027445;       2,1483330175276126;
22/03/2013;      7,16;          1,00027445;       2,1489226275242731;
25/03/2013;      7,16;          1,00027445;       2,1495123993393971;
26/03/2013;      7,16;          1,00027445;       2,1501023330173958;
27/03/2013;      7,16;          1,00027445;       2,1506924286026924;
28/03/2013;      7,16;          1,00027445;       2,1512826861397224;
01/04/2013;      7,16;          1,00027445;       2,1518731056729335;
02/04/2013;      7,16;          1,00027445;       2,1524636872467854;
03/04/2013;      7,16;          1,00027445;       2,1530544309057503;
04/04/2013;      7,16;          1,00027445;       2,1536453366943124;
05/04/2013;      7,16;          1,00027445;       2,1542364046569681;
08/04/2013;      7,16;          1,00027445;       2,1548276348382262;
09/04/2013;      7,16;          1,00027445;       2,1554190272826076;
10/04/2013;      7,16;          1,00027445;       2,1560105820346453;
11/04/2013;      7,16;          1,00027445;       2,1566022991388847;
12/04/2013;      7,16;          1,00027445;       2,1571941786398834;
15/04/2013;      7,16;          1,00027445;       2,1577862205822111;
16/04/2013;      7,16;          1,00027445;       2,1583784250104499;
17/04/2013;      7,16;          1,00027445;       2,1589707919691940;
18/04/2013;      7,41;          1,00028370;       2,1595832919828757;
19/04/2013;      7,41;          1,00028370;       2,1601959657628112;
22/04/2013;      7,40;          1,00028333;       2,1608080140857908;
23/04/2013;      7,40;          1,00028333;       2,1614202358204217;
24/04/2013;      7,40;          1,00028333;       2,1620326310158367;
25/04/2013;      7,40;          1,00028333;       2,1626451997211824;
26/04/2013;      7,40;          1,00028333;       2,1632579419856194;
29/04/2013;      7,40;          1,00028333;       2,1638708578583222;
30/04/2013;      7,40;          1,00028333;       2,1644839473884792;
02/05/2013;      7,40;          1,00028333;       2,1650972106252928;
03/05/2013;      7,40;          1,00028333;       2,1657106476179792;
06/05/2013;      7,40;          1,00028333;       2,1663242584157689;
07/05/2013;      7,40;          1,00028333;       2,1669380430679058;
08/05/2013;      7,40;          1,00028333;       2,1675520016236482;
09/05/2013;      7,40;          1,00028333;       2,1681661341322682;
10/05/2013;      7,40;          1,00028333;       2,1687804406430519;
13/05/2013;      7,40;          1,00028333;       2,1693949212052993;
14/05/2013;      7,40;          1,00028333;       2,1700095758683244;
